34.227.110.80 - - [04/Apr/2026:02:52:49 +0000] "GET / HTTP/1.1" 504 176 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /logo-ximples-white.png HTTP/1.1" 200 75703 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:38 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2535 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:38 +0000] "GET /favicon.png HTTP/1.1" 200 96636 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:49 +0000] "GET /?_rsc=13uu9 HTTP/1.1" 200 1947 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:49 +0000] "GET /_next/static/chunks/0ui4ye0svzao..js HTTP/1.1" 200 11680 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:49 +0000] "GET /?_rsc=1nal5 HTTP/1.1" 200 1942 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:49 +0000] "GET /_next/static/chunks/0wg0gwuh32_a~.js HTTP/1.1" 200 31149 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:49 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:50 +0000] "GET /?_rsc=1nal5 HTTP/1.1" 200 1947 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:51 +0000] "GET /?_rsc=1nal5 HTTP/1.1" 200 1947 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:51 +0000] "GET /?_rsc=1nal5 HTTP/1.1" 200 1947 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:53 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1970 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:53 +0000] "GET /_next/static/chunks/0ctf29v~rov9a.js HTTP/1.1" 200 3845 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:55 +0000] "GET /?_rsc=uk4mt HTTP/1.1" 200 1947 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:59 +0000] "GET /contacts?_rsc=lquux HTTP/1.1" 200 1969 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:55:59 +0000] "GET /_next/static/chunks/0_3tkee63e5u3.js HTTP/1.1" 200 8595 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:06 +0000] "GET /?_rsc=7xqxh HTTP/1.1" 200 1947 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:06 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:08 +0000] "GET /contacts?_rsc=1c3yc HTTP/1.1" 200 1969 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:09 +0000] "GET /?_rsc=7xqxh HTTP/1.1" 200 1947 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:10 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:14 +0000] "GET /templates?_rsc=lquux HTTP/1.1" 200 1969 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:14 +0000] "GET /_next/static/chunks/0u2bjthhuw6-v.js HTTP/1.1" 200 3600 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:15 +0000] "GET /storage/templates/vsl-vendas-diretas.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:15 +0000] "GET /storage/templates/produto-digital-ebook.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:15 +0000] "GET /storage/templates/lead-magnet-captura.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:15 +0000] "GET /storage/templates/webinar-ao-vivo.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:16:56:15 +0000] "GET /storage/templates/institucional-simples.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:18 +0000] "GET /?_rsc=1xnup HTTP/1.1" 200 1947 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:22 +0000] "GET /analytics?_rsc=lquux HTTP/1.1" 200 1972 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:22 +0000] "GET /_next/static/chunks/0th2g78_u8bpr.js HTTP/1.1" 200 3281 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:22 +0000] "GET /_next/static/chunks/0w3r62y88uidf.js HTTP/1.1" 200 10061 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:26 +0000] "GET /?_rsc=k0hd6 HTTP/1.1" 200 1947 "https://app.ximples.com.br/analytics" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:17:28 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1970 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:04 +0000] "GET /?_rsc=6fwxo HTTP/1.1" 200 1947 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:14 +0000] "GET /templates?_rsc=lquux HTTP/1.1" 200 1969 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:15 +0000] "GET /storage/templates/vsl-vendas-diretas.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:15 +0000] "GET /storage/templates/lead-magnet-captura.png HTTP/1.1" 404 2530 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:15 +0000] "GET /storage/templates/produto-digital-ebook.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:15 +0000] "GET /storage/templates/webinar-ao-vivo.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:15 +0000] "GET /storage/templates/institucional-simples.png HTTP/1.1" 404 2535 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:22 +0000] "GET /?_rsc=1xnup HTTP/1.1" 200 1947 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:28 +0000] "GET /lists?_rsc=lquux HTTP/1.1" 200 1971 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:28 +0000] "GET /_next/static/chunks/0swjky0hfq500.js HTTP/1.1" 200 5765 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:36 +0000] "GET /lists/6?_rsc=j3ktk HTTP/1.1" 200 1417 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:36 +0000] "GET /_next/static/chunks/02rxltw9ft9y4.js HTTP/1.1" 200 4041 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:52 +0000] "GET /lists?_rsc=6xqkm HTTP/1.1" 200 1971 "https://app.ximples.com.br/lists/6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:54 +0000] "GET /contacts?_rsc=j3ktk HTTP/1.1" 200 1969 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:56 +0000] "GET /?_rsc=n62hr HTTP/1.1" 200 1947 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:18:56 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:01 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1965 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:04 +0000] "GET /campaigns/7?_rsc=6fwxo HTTP/1.1" 200 1428 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:04 +0000] "GET /_next/static/chunks/0l-xizahcw885.js HTTP/1.1" 200 6960 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:11 +0000] "GET /campaigns?_rsc=3c31f HTTP/1.1" 200 1970 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:16 +0000] "GET /?_rsc=6fwxo HTTP/1.1" 200 1947 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:19:16 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:02 +0000] "GET /profile?_rsc=lquux HTTP/1.1" 200 1973 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:02 +0000] "GET /_next/static/chunks/133ja328sfwp5.js HTTP/1.1" 200 4072 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:14 +0000] "GET /?_rsc=1nj8z HTTP/1.1" 200 1947 "https://app.ximples.com.br/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:20 +0000] "GET /tokens?_rsc=lquux HTTP/1.1" 200 1972 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:20 +0000] "GET /_next/static/chunks/05d_bjh7q-nv~.js HTTP/1.1" 200 3897 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:23 +0000] "GET /?_rsc=itcrv HTTP/1.1" 200 1947 "https://app.ximples.com.br/tokens" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:28 +0000] "GET /profile?_rsc=1kyl9 HTTP/1.1" 200 1973 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:40 +0000] "GET /?_rsc=1nj8z HTTP/1.1" 200 1947 "https://app.ximples.com.br/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:40 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:43 +0000] "GET /profile?_rsc=1kyl9 HTTP/1.1" 200 1973 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:45 +0000] "GET /?_rsc=1nj8z HTTP/1.1" 200 1947 "https://app.ximples.com.br/profile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:20:53 +0000] "GET /tokens?_rsc=15evm HTTP/1.1" 200 1972 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:21:01 +0000] "GET /?_rsc=itcrv HTTP/1.1" 200 1942 "https://app.ximples.com.br/tokens" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:21:01 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:22:26 +0000] "GET /tokens?_rsc=15evm HTTP/1.1" 200 1972 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:23:55 +0000] "GET /?_rsc=itcrv HTTP/1.1" 200 1947 "https://app.ximples.com.br/tokens" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:23:55 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:24:11 +0000] "GET /pages/13/preview HTTP/1.1" 200 3674 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:24:11 +0000] "GET /_next/static/chunks/0gpd8p_hi-in9.js HTTP/1.1" 200 9513 "https://app.ximples.com.br/pages/13/preview" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:24:11 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2535 "https://app.ximples.com.br/pages/13/preview" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
54.209.207.31 - - [07/Apr/2026:17:26:41 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:17:30:28 +0000] "GET /templates?_rsc=lquux HTTP/1.1" 200 1964 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:28 +0000] "GET /_next/static/chunks/0t9~s8lr31eod.js HTTP/1.1" 200 5377 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:28 +0000] "GET /_next/static/chunks/0..dd-t1qed6m.css HTTP/1.1" 200 21996 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:29 +0000] "GET /templates HTTP/1.1" 200 2850 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:29 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:30 +0000] "GET /storage/templates/lead-magnet-captura.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:30 +0000] "GET /storage/templates/vsl-vendas-diretas.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:30 +0000] "GET /storage/templates/produto-digital-ebook.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:30 +0000] "GET /storage/templates/webinar-ao-vivo.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:30 +0000] "GET /storage/templates/institucional-simples.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:35 +0000] "GET /templates HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:36 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:36 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:17:30:36 +0000] "GET /storage/templates/vsl-vendas-diretas.png HTTP/1.1" 404 2532 "https://app.ximples.com.br/templates" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
